18.369999999999997	18.47	PITCH
37.449999999999996	37.55	PITCH
43.309999999999995	43.41	PITCH
45.15	45.25	PITCH
47.129999999999995	47.23	PITCH
61.08	61.18	PITCH
61.12	61.22	PITCH
66.5	66.6	PITCH
79.93	80.03	PITCH
123.27000000000001	123.37	PITCH
153.73000000000002	153.83	PITCH
153.76000000000002	153.86	PITCH
155.3	155.4	PITCH
155.68	155.78	PITCH
156.14000000000001	156.24	PITCH
556.73	556.83	PITCH
593.99	594.09	PITCH
598.03	598.13	PITCH
716.6899999999999	716.79	PITCH
722.59	722.69	PITCH
826.01	826.11	PITCH
883.23	883.33	PITCH
883.36	883.46	PITCH
885.3	885.4	PITCH
886.0799999999999	886.18	PITCH
1021.12	1021.22	PITCH
1110.41	1110.51	PITCH
1110.5800000000002	1110.68	PITCH
1164.97	1165.07	PITCH
1200.0400000000002	1200.14	PITCH
1210.68	1210.78	PITCH
1210.72	1210.82	PITCH
1213.49	1213.59	PITCH
1269.3700000000001	1269.47	PITCH
1283.8600000000001	1283.96	PITCH
1322.39	1322.49	PITCH
1322.6100000000001	1322.71	PITCH
1323.5800000000002	1323.68	PITCH
1452.74	1452.84	PITCH
1452.8700000000001	1452.97	PITCH
1456.1000000000001	1456.2	PITCH
1485.48	1485.58	PITCH
1485.75	1485.85	PITCH
1502.66	1502.76	PITCH
1533.5600000000002	1533.66	PITCH
1586.5900000000001	1586.69	PITCH
1696.75	1696.85	PITCH
1697.01	1697.11	PITCH
1736.64	1736.74	PITCH
1737.63	1737.73	PITCH
1762.52	1762.62	PITCH
1762.67	1762.77	PITCH
1767.3000000000002	1767.4	PITCH
1829.5500000000002	1829.65	PITCH
1972.24	1972.34	PITCH
1974.17	1974.27	PITCH
2038.94	2039.04	PITCH
