11.030000000000001	11.13	PITCH
23.06	23.16	PITCH
26.75	26.85	PITCH
28.41	28.51	PITCH
56.11	56.21	PITCH
88.06	88.16	PITCH
91.82000000000001	91.92	PITCH
143.41	143.51	PITCH
145.39000000000001	145.49	PITCH
145.45000000000002	145.55	PITCH
149.42000000000002	149.52	PITCH
188.15	188.25	PITCH
195.01000000000002	195.11	PITCH
212.41	212.51	PITCH
249.26000000000002	249.36	PITCH
252.45000000000002	252.55	PITCH
254.46	254.56	PITCH
255.97	256.07	PITCH
257.37	257.47	PITCH
261.03999999999996	261.14	PITCH
277.34	277.44	PITCH
293.27	293.37	PITCH
307.92999999999995	308.03	PITCH
311.34999999999997	311.45	PITCH
337.46	337.56	PITCH
338.60999999999996	338.71	PITCH
348.28999999999996	348.39	PITCH
348.72999999999996	348.83	PITCH
355.96	356.06	PITCH
356.40999999999997	356.51	PITCH
356.45	356.55	PITCH
358.66999999999996	358.77	PITCH
362.21999999999997	362.32	PITCH
363.94	364.04	PITCH
366.91999999999996	367.02	PITCH
403.7	403.8	PITCH
418.85999999999996	418.96	PITCH
430.98999999999995	431.09	PITCH
461.78	461.88	PITCH
512.67	512.77	PITCH
552.05	552.15	PITCH
667.13	667.23	PITCH
667.55	667.65	PITCH
668.28	668.38	PITCH
764.1	764.2	PITCH
780.74	780.84	PITCH
781.01	781.11	PITCH
790.5	790.6	PITCH
801.6	801.7	PITCH
802.43	802.53	PITCH
819.4399999999999	819.54	PITCH
819.64	819.74	PITCH
825.15	825.25	PITCH
