1.94	2.04	PITCH
8.1	8.2	PITCH
8.16	8.26	PITCH
10.31	10.41	PITCH
53.3	53.4	PITCH
54.87	54.97	PITCH
64.05000000000001	64.15	PITCH
64.2	64.3	PITCH
67.65	67.75	PITCH
93.81	93.91	PITCH
97.57000000000001	97.67	PITCH
101.02000000000001	101.12	PITCH
104.12	104.22	PITCH
108.64	108.74	PITCH
125.02000000000001	125.12	PITCH
126.67	126.77	PITCH
155.33	155.43	PITCH
158.57	158.67	PITCH
174.16	174.26	PITCH
182.53	182.63	PITCH
184.07	184.17	PITCH
196.32	196.42	PITCH
196.34	196.44	PITCH
212.45000000000002	212.55	PITCH
228.57	228.67	PITCH
235.16	235.26	PITCH
235.21	235.31	PITCH
235.46	235.56	PITCH
241.98000000000002	242.08	PITCH
244.85	244.95	PITCH
247.82	247.92	PITCH
262.2	262.3	PITCH
265.59999999999997	265.7	PITCH
268.03	268.13	PITCH
280.21	280.31	PITCH
280.52	280.62	PITCH
311.53	311.63	PITCH
316.19	316.29	PITCH
317.03	317.13	PITCH
325.03999999999996	325.14	PITCH
338.84999999999997	338.95	PITCH
339.01	339.11	PITCH
339.28999999999996	339.39	PITCH
340.65	340.75	PITCH
342.65	342.75	PITCH
346.34	346.44	PITCH
348.97999999999996	349.08	PITCH
359.71999999999997	359.82	PITCH
368.13	368.23	PITCH
377.59999999999997	377.7	PITCH
381.29999999999995	381.4	PITCH
381.77	381.87	PITCH
383.65	383.75	PITCH
391.09999999999997	391.2	PITCH
392.98999999999995	393.09	PITCH
420.96999999999997	421.07	PITCH
429.71	429.81	PITCH
446.85999999999996	446.96	PITCH
448.09999999999997	448.2	PITCH
449.51	449.61	PITCH
468.84999999999997	468.95	PITCH
469.03999999999996	469.14	PITCH
486.9	487.0	PITCH
517.67	517.77	PITCH
543.91	544.01	PITCH
558.9399999999999	559.04	PITCH
565.37	565.47	PITCH
570.04	570.14	PITCH
577.29	577.39	PITCH
586.7099999999999	586.81	PITCH
603.5799999999999	603.68	PITCH
615.41	615.51	PITCH
615.49	615.59	PITCH
615.65	615.75	PITCH
625.53	625.63	PITCH
627.04	627.14	PITCH
628.92	629.02	PITCH
629.06	629.16	PITCH
639.4499999999999	639.55	PITCH
643.85	643.95	PITCH
656.35	656.45	PITCH
659.43	659.53	PITCH
666.51	666.61	PITCH
669.06	669.16	PITCH
672.2099999999999	672.31	PITCH
673.0	673.1	PITCH
676.91	677.01	PITCH
681.34	681.44	PITCH
691.03	691.13	PITCH
703.88	703.98	PITCH
712.0	712.1	PITCH
714.63	714.73	PITCH
716.0799999999999	716.18	PITCH
721.8299999999999	721.93	PITCH
730.5799999999999	730.68	PITCH
732.05	732.15	PITCH
735.43	735.53	PITCH
748.5699999999999	748.67	PITCH
752.47	752.57	PITCH
752.53	752.63	PITCH
756.6899999999999	756.79	PITCH
765.3199999999999	765.42	PITCH
771.84	771.94	PITCH
774.26	774.36	PITCH
