3.75	3.85	PITCH
78.03	78.13	PITCH
80.39	80.49	PITCH
106.5	106.6	PITCH
167.67000000000002	167.77	PITCH
187.1	187.2	PITCH
199.52	199.62	PITCH
220.45000000000002	220.55	PITCH
254.44	254.54	PITCH
278.5	278.6	PITCH
278.76	278.86	PITCH
330.9	331.0	PITCH
381.48999999999995	381.59	PITCH
411.82	411.92	PITCH
422.41999999999996	422.52	PITCH
563.65	563.75	PITCH
607.23	607.33	PITCH
898.75	898.85	PITCH
1074.02	1074.12	PITCH
1152.3000000000002	1152.4	PITCH
1184.23	1184.33	PITCH
1226.5600000000002	1226.66	PITCH
1287.98	1288.08	PITCH
1288.5400000000002	1288.64	PITCH
1290.39	1290.49	PITCH
1290.5	1290.6	PITCH
1315.88	1315.98	PITCH
1331.88	1331.98	PITCH
1413.17	1413.27	PITCH
1418.6100000000001	1418.71	PITCH
1447.3200000000002	1447.42	PITCH
1482.5700000000002	1482.67	PITCH
1483.46	1483.56	PITCH
1598.4	1598.5	PITCH
1628.98	1629.08	PITCH
1653.97	1654.07	PITCH
1745.68	1745.78	PITCH
1745.76	1745.86	PITCH
1787.17	1787.27	PITCH
1858.02	1858.12	PITCH
1858.48	1858.58	PITCH
1862.64	1862.74	PITCH
1905.68	1905.78	PITCH
1906.18	1906.28	PITCH
1959.2800000000002	1959.38	PITCH
1959.8700000000001	1959.97	PITCH
1996.5600000000002	1996.66	PITCH
2031.38	2031.48	PITCH
2037.0700000000002	2037.17	PITCH
2037.3300000000002	2037.43	PITCH
2151.59	2151.69	PITCH
2159.58	2159.68	PITCH
2159.62	2159.72	PITCH
2161.51	2161.61	PITCH
2216.6	2216.7	PITCH
2226.21	2226.31	PITCH
2234.89	2234.99	PITCH
2260.85	2260.95	PITCH
2296.57	2296.67	PITCH
2297.7200000000003	2297.82	PITCH
2301.9900000000002	2302.09	PITCH
2313.78	2313.88	PITCH
2333.2000000000003	2333.3	PITCH
