6.62	6.72	PITCH
8.14	8.24	PITCH
23.32	23.42	PITCH
26.939999999999998	27.04	PITCH
33.99	34.09	PITCH
36.96	37.06	PITCH
58.76	58.86	PITCH
66.72	66.82	PITCH
69.61	69.71	PITCH
171.43	171.53	PITCH
192.15	192.25	PITCH
194.6	194.7	PITCH
200.92000000000002	201.02	PITCH
320.63	320.73	PITCH
321.60999999999996	321.71	PITCH
323.09	323.19	PITCH
325.45	325.55	PITCH
337.56	337.66	PITCH
517.28	517.38	PITCH
530.67	530.77	PITCH
531.27	531.37	PITCH
531.3	531.4	PITCH
534.29	534.39	PITCH
566.4599999999999	566.56	PITCH
585.05	585.15	PITCH
599.47	599.57	PITCH
612.48	612.58	PITCH
614.54	614.64	PITCH
628.92	629.02	PITCH
670.14	670.24	PITCH
698.84	698.94	PITCH
758.47	758.57	PITCH
776.8299999999999	776.93	PITCH
781.8199999999999	781.92	PITCH
803.9599999999999	804.06	PITCH
809.6999999999999	809.8	PITCH
816.29	816.39	PITCH
828.64	828.74	PITCH
831.36	831.46	PITCH
840.2099999999999	840.31	PITCH
848.4599999999999	848.56	PITCH
848.5	848.6	PITCH
863.61	863.71	PITCH
877.05	877.15	PITCH
877.35	877.45	PITCH
877.43	877.53	PITCH
877.51	877.61	PITCH
1004.04	1004.14	PITCH
1006.81	1006.91	PITCH
1011.68	1011.78	PITCH
1014.86	1014.96	PITCH
1038.3700000000001	1038.47	PITCH
1038.41	1038.51	PITCH
1094.24	1094.34	PITCH
1134.46	1134.56	PITCH
1167.8700000000001	1167.97	PITCH
1199.3100000000002	1199.41	PITCH
1267.47	1267.57	PITCH
1271.68	1271.78	PITCH
1299.38	1299.48	PITCH
1320.1200000000001	1320.22	PITCH
1370.3100000000002	1370.41	PITCH
1452.3300000000002	1452.43	PITCH
1452.38	1452.48	PITCH
1452.6100000000001	1452.71	PITCH
1542.23	1542.33	PITCH
1547.14	1547.24	PITCH
1663.21	1663.31	PITCH
1663.93	1664.03	PITCH
1669.02	1669.12	PITCH
1723.16	1723.26	PITCH
1794.0300000000002	1794.13	PITCH
1819.15	1819.25	PITCH
1819.3600000000001	1819.46	PITCH
1819.67	1819.77	PITCH
1888.43	1888.53	PITCH
1917.6000000000001	1917.7	PITCH
1976.76	1976.86	PITCH
2025.95	2026.05	PITCH
2026.0	2026.1	PITCH
2026.43	2026.53	PITCH
2082.75	2082.85	PITCH
2086.4100000000003	2086.51	PITCH
2087.53	2087.63	PITCH
2109.9700000000003	2110.07	PITCH
2113.54	2113.64	PITCH
2164.31	2164.41	PITCH
2248.2400000000002	2248.34	PITCH
2248.9700000000003	2249.07	PITCH
2278.4700000000003	2278.57	PITCH
2280.34	2280.44	PITCH
2321.88	2321.98	PITCH
2332.9100000000003	2333.01	PITCH
2335.92	2336.02	PITCH
