8.030000000000001	8.13	PITCH
9.9	10.0	PITCH
62.39	62.49	PITCH
86.78	86.88	PITCH
96.16000000000001	96.26	PITCH
101.13000000000001	101.23	PITCH
112.0	112.1	PITCH
165.29	165.39	PITCH
165.98000000000002	166.08	PITCH
167.55	167.65	PITCH
203.96	204.06	PITCH
289.51	289.61	PITCH
304.28999999999996	304.39	PITCH
325.87	325.97	PITCH
351.19	351.29	PITCH
464.09999999999997	464.2	PITCH
500.07	500.17	PITCH
590.41	590.51	PITCH
697.01	697.11	PITCH
748.56	748.66	PITCH
749.39	749.49	PITCH
776.03	776.13	PITCH
776.05	776.15	PITCH
851.4499999999999	851.55	PITCH
854.04	854.14	PITCH
874.62	874.72	PITCH
899.0799999999999	899.18	PITCH
945.0699999999999	945.17	PITCH
961.64	961.74	PITCH
962.05	962.15	PITCH
980.62	980.72	PITCH
981.05	981.15	PITCH
1018.9599999999999	1019.06	PITCH
1038.14	1038.24	PITCH
1150.8500000000001	1150.95	PITCH
1151.39	1151.49	PITCH
1258.5800000000002	1258.68	PITCH
1258.75	1258.85	PITCH
1268.72	1268.82	PITCH
1269.21	1269.31	PITCH
1286.65	1286.75	PITCH
1337.01	1337.11	PITCH
1337.3200000000002	1337.42	PITCH
1379.17	1379.27	PITCH
1389.5400000000002	1389.64	PITCH
1432.8700000000001	1432.97	PITCH
1433.76	1433.86	PITCH
1451.16	1451.26	PITCH
1563.7	1563.8	PITCH
1602.65	1602.75	PITCH
1622.77	1622.87	PITCH
1666.96	1667.06	PITCH
1667.5	1667.6	PITCH
1722.3500000000001	1722.45	PITCH
1760.2800000000002	1760.38	PITCH
1777.2	1777.3	PITCH
1815.3400000000001	1815.44	PITCH
1820.5300000000002	1820.63	PITCH
1889.8100000000002	1889.91	PITCH
1889.97	1890.07	PITCH
1907.3700000000001	1907.47	PITCH
1921.3600000000001	1921.46	PITCH
1921.67	1921.77	PITCH
1933.41	1933.51	PITCH
1934.0	1934.1	PITCH
1938.47	1938.57	PITCH
1944.0400000000002	1944.14	PITCH
1944.0900000000001	1944.19	PITCH
1958.95	1959.05	PITCH
1999.8300000000002	1999.93	PITCH
2030.3700000000001	2030.47	PITCH
2085.67	2085.77	PITCH
2088.01	2088.11	PITCH
2107.2400000000002	2107.34	PITCH
2114.19	2114.29	PITCH
2131.9700000000003	2132.07	PITCH
2133.52	2133.62	PITCH
2137.17	2137.27	PITCH
2148.87	2148.97	PITCH
2155.1600000000003	2155.26	PITCH
2155.2400000000002	2155.34	PITCH
2163.86	2163.96	PITCH
2169.58	2169.68	PITCH
2201.4900000000002	2201.59	PITCH
2224.61	2224.71	PITCH
2235.83	2235.93	PITCH
2255.42	2255.52	PITCH
2274.05	2274.15	PITCH
2381.76	2381.86	PITCH
2487.29	2487.39	PITCH
2491.17	2491.27	PITCH
2560.9100000000003	2561.01	PITCH
