2.86	2.96	PITCH
6.45	6.55	PITCH
6.5	6.6	PITCH
8.91	9.01	PITCH
27.759999999999998	27.86	PITCH
29.299999999999997	29.4	PITCH
41.629999999999995	41.73	PITCH
43.61	43.71	PITCH
45.29	45.39	PITCH
46.32	46.42	PITCH
50.87	50.97	PITCH
69.17	69.27	PITCH
71.55000000000001	71.65	PITCH
74.73	74.83	PITCH
76.77000000000001	76.87	PITCH
84.27000000000001	84.37	PITCH
84.29	84.39	PITCH
108.2	108.3	PITCH
118.29	118.39	PITCH
118.81	118.91	PITCH
120.67	120.77	PITCH
120.84	120.94	PITCH
127.23	127.33	PITCH
134.4	134.5	PITCH
136.9	137.0	PITCH
137.3	137.4	PITCH
143.35	143.45	PITCH
161.32	161.42	PITCH
164.51000000000002	164.61	PITCH
174.57	174.67	PITCH
176.67000000000002	176.77	PITCH
187.13	187.23	PITCH
193.85	193.95	PITCH
200.67000000000002	200.77	PITCH
210.4	210.5	PITCH
233.83	233.93	PITCH
235.06	235.16	PITCH
241.23000000000002	241.33	PITCH
253.12	253.22	PITCH
265.42999999999995	265.53	PITCH
273.82	273.92	PITCH
279.41999999999996	279.52	PITCH
309.96	310.06	PITCH
320.07	320.17	PITCH
332.65999999999997	332.76	PITCH
332.75	332.85	PITCH
332.78	332.88	PITCH
341.82	341.92	PITCH
344.17999999999995	344.28	PITCH
355.47999999999996	355.58	PITCH
369.32	369.42	PITCH
369.34	369.44	PITCH
371.04999999999995	371.15	PITCH
380.5	380.6	PITCH
381.9	382.0	PITCH
383.09	383.19	PITCH
391.66999999999996	391.77	PITCH
392.95	393.05	PITCH
397.08	397.18	PITCH
400.85999999999996	400.96	PITCH
402.39	402.49	PITCH
402.59	402.69	PITCH
405.75	405.85	PITCH
442.10999999999996	442.21	PITCH
459.96999999999997	460.07	PITCH
466.7	466.8	PITCH
473.64	473.74	PITCH
500.71999999999997	500.82	PITCH
500.85999999999996	500.96	PITCH
518.7099999999999	518.81	PITCH
519.47	519.57	PITCH
525.1999999999999	525.3	PITCH
527.59	527.69	PITCH
535.17	535.27	PITCH
535.25	535.35	PITCH
559.9599999999999	560.06	PITCH
560.41	560.51	PITCH
561.88	561.98	PITCH
581.92	582.02	PITCH
595.0699999999999	595.17	PITCH
595.38	595.48	PITCH
600.0799999999999	600.18	PITCH
600.16	600.26	PITCH
607.59	607.69	PITCH
621.12	621.22	PITCH
622.72	622.82	PITCH
633.06	633.16	PITCH
635.18	635.28	PITCH
648.24	648.34	PITCH
649.73	649.83	PITCH
673.26	673.36	PITCH
677.65	677.75	PITCH
685.53	685.63	PITCH
689.1	689.2	PITCH
689.3	689.4	PITCH
693.51	693.61	PITCH
703.66	703.76	PITCH
714.9499999999999	715.05	PITCH
721.13	721.23	PITCH
764.03	764.13	PITCH
767.9	768.0	PITCH
769.86	769.96	PITCH
779.25	779.35	PITCH
783.3	783.4	PITCH
791.2099999999999	791.31	PITCH
807.18	807.28	PITCH
812.52	812.62	PITCH
817.01	817.11	PITCH
817.31	817.41	PITCH
820.6999999999999	820.8	PITCH
835.8199999999999	835.92	PITCH
842.86	842.96	PITCH
844.35	844.45	PITCH
844.41	844.51	PITCH
847.9399999999999	848.04	PITCH
851.13	851.23	PITCH
857.39	857.49	PITCH
857.66	857.76	PITCH
864.63	864.73	PITCH
866.0	866.1	PITCH
869.02	869.12	PITCH
871.61	871.71	PITCH
874.68	874.78	PITCH
877.23	877.33	PITCH
879.1	879.2	PITCH
882.41	882.51	PITCH
883.02	883.12	PITCH
887.62	887.72	PITCH
892.26	892.36	PITCH
892.54	892.64	PITCH
895.4499999999999	895.55	PITCH
896.1899999999999	896.29	PITCH
898.28	898.38	PITCH
898.31	898.41	PITCH
903.74	903.84	PITCH
909.85	909.95	PITCH
932.29	932.39	PITCH
934.92	935.02	PITCH
938.77	938.87	PITCH
954.73	954.83	PITCH
961.3	961.4	PITCH
962.25	962.35	PITCH
963.78	963.88	PITCH
965.52	965.62	PITCH
974.05	974.15	PITCH
989.01	989.11	PITCH
1002.2099999999999	1002.31	PITCH
1002.24	1002.34	PITCH
1004.74	1004.84	PITCH
1005.92	1006.02	PITCH
1010.36	1010.46	PITCH
1014.17	1014.27	PITCH
1014.23	1014.33	PITCH
1014.29	1014.39	PITCH
1030.02	1030.12	PITCH
1032.99	1033.09	PITCH
1070.71	1070.81	PITCH
1073.42	1073.52	PITCH
1077.65	1077.75	PITCH
1078.3100000000002	1078.41	PITCH
1080.6200000000001	1080.72	PITCH
1083.5900000000001	1083.69	PITCH
1086.47	1086.57	PITCH
1089.39	1089.49	PITCH
1094.8300000000002	1094.93	PITCH
1094.8700000000001	1094.97	PITCH
1096.76	1096.86	PITCH
1098.2	1098.3	PITCH
1108.26	1108.36	PITCH
1111.91	1112.01	PITCH
1119.44	1119.54	PITCH
1130.8400000000001	1130.94	PITCH
1135.7	1135.8	PITCH
1138.3400000000001	1138.44	PITCH
1141.47	1141.57	PITCH
1143.44	1143.54	PITCH
1147.6100000000001	1147.71	PITCH
1154.46	1154.56	PITCH
1183.26	1183.36	PITCH
