3.36	3.46	PITCH
40.17	40.27	PITCH
42.15	42.25	PITCH
42.23	42.33	PITCH
129.35	129.45	PITCH
130.75	130.85	PITCH
214.72	214.82	PITCH
215.24	215.34	PITCH
250.08	250.18	PITCH
269.23999999999995	269.34	PITCH
270.78	270.88	PITCH
297.14	297.24	PITCH
322.09999999999997	322.2	PITCH
324.5	324.6	PITCH
348.78999999999996	348.89	PITCH
351.58	351.68	PITCH
351.88	351.98	PITCH
352.21	352.31	PITCH
354.48999999999995	354.59	PITCH
382.95	383.05	PITCH
387.42999999999995	387.53	PITCH
407.16999999999996	407.27	PITCH
410.28	410.38	PITCH
442.72999999999996	442.83	PITCH
443.37	443.47	PITCH
456.5	456.6	PITCH
456.53	456.63	PITCH
462.46999999999997	462.57	PITCH
482.15	482.25	PITCH
498.37	498.47	PITCH
510.17999999999995	510.28	PITCH
510.46	510.56	PITCH
528.29	528.39	PITCH
541.22	541.32	PITCH
541.27	541.37	PITCH
553.16	553.26	PITCH
553.5799999999999	553.68	PITCH
555.51	555.61	PITCH
555.9599999999999	556.06	PITCH
579.61	579.71	PITCH
595.09	595.19	PITCH
595.3199999999999	595.42	PITCH
601.48	601.58	PITCH
603.12	603.22	PITCH
609.85	609.95	PITCH
626.7099999999999	626.81	PITCH
626.92	627.02	PITCH
647.56	647.66	PITCH
647.77	647.87	PITCH
649.4599999999999	649.56	PITCH
656.86	656.96	PITCH
657.27	657.37	PITCH
661.17	661.27	PITCH
662.84	662.94	PITCH
664.22	664.32	PITCH
690.23	690.33	PITCH
691.67	691.77	PITCH
711.51	711.61	PITCH
742.62	742.72	PITCH
742.78	742.88	PITCH
749.0699999999999	749.17	PITCH
749.47	749.57	PITCH
750.11	750.21	PITCH
777.41	777.51	PITCH
778.02	778.12	PITCH
779.23	779.33	PITCH
787.42	787.52	PITCH
796.77	796.87	PITCH
819.85	819.95	PITCH
857.59	857.69	PITCH
878.6899999999999	878.79	PITCH
957.41	957.51	PITCH
1057.5	1057.6	PITCH
1058.3400000000001	1058.44	PITCH
1059.27	1059.37	PITCH
1077.76	1077.86	PITCH
1111.1100000000001	1111.21	PITCH
1134.01	1134.11	PITCH
1164.72	1164.82	PITCH
1206.41	1206.51	PITCH
1263.5700000000002	1263.67	PITCH
1264.5500000000002	1264.65	PITCH
1308.99	1309.09	PITCH
1339.97	1340.07	PITCH
1516.5700000000002	1516.67	PITCH
1559.63	1559.73	PITCH
1584.3100000000002	1584.41	PITCH
1659.64	1659.74	PITCH
1710.98	1711.08	PITCH
1752.2	1752.3	PITCH
1756.5600000000002	1756.66	PITCH
1769.42	1769.52	PITCH
1770.74	1770.84	PITCH
1771.7800000000002	1771.88	PITCH
1797.6100000000001	1797.71	PITCH
1800.52	1800.62	PITCH
1807.5500000000002	1807.65	PITCH
1815.26	1815.36	PITCH
1818.43	1818.53	PITCH
