21.369	21.918	MEE073
47.008	47.64	MEE073
47.64	50.99	MEE073
50.99	51.608	MEE073
55.584	55.77	MEE073
61.248	61.76	MEE073
61.76	62.145	MEE073
63.552	65.508	MEE073
67.088	68.344	MEE073
76.112	76.544	MEE073
93.735	94.267	MEE073
97.52	98.372	MEE073
103.824	104.433	MEE073
107.607	116.23	MEE073
116.23	120.2	MEE073
120.2	124.36	MEE073
124.36	126.46	MEE073
126.46	127.227	MEE073
140.832	141.45	MEE073
157.904	158.54	MEE073
158.54	162.28	MEE073
162.28	166.38	MEE073
166.38	166.69	MEE073
166.69	167.08	MEE073
167.08	167.79	MEE073
167.79	173.475	MEE073
183.804	184.361	MEE073
186.677	187.012	MEE073
235.782	236.164	MEE073
241.344	241.778	MEE073
245.184	245.65	MEE073
253.433	253.982	MEE073
264.592	264.985	MEE073
267.912	269.79	MEE073
269.79	273.29	MEE073
273.29	277.98	MEE073
277.98	279.54	MEE073
279.54	283.42	MEE073
283.42	286.28	MEE073
286.28	288.49	MEE073
288.49	289.44	MEE073
289.44	289.83	MEE073
337.346	338.613	MEE073
340.435	343.42	MEE073
343.42	343.78	MEE073
343.78	346.92	MEE073
346.92	347.993	MEE073
388.891	391.8	MEE073
391.8	392.78	MEE073
392.78	394.58	MEE073
394.58	395.051	MEE073
404.88	405.182	MEE073
424.512	424.988	MEE073
429.554	429.881	MEE073
444.732	445.214	MEE073
470.812	471.153	MEE073
492.224	497.23	MEE073
497.23	497.57	MEE073
497.57	498.5	MEE073
498.5	499.65	MEE073
499.65	500.14	MEE073
502.493	504.22	MEE073
504.22	506.63	MEE073
506.63	508.13	MEE073
508.13	509.1	MEE073
509.1	510.55	MEE073
510.55	512.27	MEE073
512.27	513.09	MEE073
513.09	513.667	MEE073
519.563	520.619	MEE073
526.352	528.11	MEE073
528.11	531.16	MEE073
531.16	534.76	MEE073
534.76	535.4	MEE073
535.4	536.86	MEE073
536.86	537.237	MEE073
539.168	541.32	MEE073
541.32	543.24	MEE073
543.24	543.56	MEE073
543.56	543.85	MEE073
543.85	544.329	MEE073
548.688	549.219	MEE073
550.437	550.903	MEE073
554.952	555.293	MEE073
558.432	558.8	MEE073
566.032	569.06	MEE073
569.06	570.22	MEE073
570.22	571.09	MEE073
574.248	574.647	MEE073
575.888	576.261	MEE073
599.456	600.36	MEE073
