39.712	42.832	FIO089
45.024	45.408	FIO089
75.391	77.072	FIO089
79.296	79.98	FIO089
79.98	86.48	FIO089
96.698	98.3	FIO089
98.3	98.925	FIO089
100.672	101.23	FIO089
108.4	109.63	FIO089
109.63	119.665	FIO089
120.672	123.34	FIO089
123.34	130.3	FIO089
130.3	136.19	FIO089
136.19	146.73	FIO089
146.73	150.69	FIO089
150.69	165.385	FIO089
165.604	176.33	FIO089
176.33	180.11	FIO089
180.11	189.21	FIO089
189.21	197.78	FIO089
197.78	208.87	FIO089
208.87	213.256	FIO089
213.617	218.01	FIO089
218.01	222.22	FIO089
222.22	224.06	FIO089
224.06	228.28	FIO089
228.28	232.42	FIO089
232.42	234.85	FIO089
234.85	261.108	FIO089
261.293	265.63	FIO089
265.63	271.01	FIO089
271.01	275.24	FIO089
275.24	278.51	FIO089
278.51	290.54	FIO089
290.54	292.096	FIO089
294.72	306.25	FIO089
306.25	311.75	FIO089
311.75	317.09	FIO089
317.09	329.24	FIO089
329.24	332.6	FIO089
332.6	335.01	FIO089
335.01	343.81	FIO089
343.81	344.624	FIO089
345.551	346.527	FIO089
353.184	353.632	FIO089
361.056	361.504	FIO089
381.296	382.344	FIO089
382.862	384.4	FIO089
418.176	418.959	FIO089
425.376	425.776	FIO089
426.976	428.38	FIO089
428.38	437.38	FIO089
437.38	440.93	FIO089
440.93	449	FIO089
449	453.88	FIO089
453.88	460.99	FIO089
460.99	471.6	FIO089
471.6	477.34	FIO089
477.34	478.76	FIO089
479.632	487.37	FIO089
487.37	491.69	FIO089
491.69	496.35	FIO089
496.35	498.02	FIO089
498.02	501.07	FIO089
501.07	502.5	FIO089
502.5	509.898	FIO089
510.521	515.38	FIO089
515.38	518.32	FIO089
518.32	523.76	FIO089
523.76	526.03	FIO089
526.03	528.95	FIO089
528.95	532.27	FIO089
532.27	535.66	FIO089
535.66	539.11	FIO089
539.11	542.3	FIO089
542.3	544.76	FIO089
544.76	549.21	FIO089
549.21	556.96	FIO089
556.96	558.992	FIO089
613.28	613.712	FIO089
645.76	646.208	FIO089
699.776	700.64	FIO089
707.056	707.513	FIO089
716.48	723.072	FIO089
753.934	754.675	FIO089
762.32	762.992	FIO089
768.56	769.168	FIO089
787.44	787.84	FIO089
837.018	839.352	FIO089
852.976	857	FIO089
857	859.82	FIO089
859.82	861.728	FIO089
875.552	882.704	FIO089
884.144	885.04	FIO089
885.04	886.979	FIO089
891.424	903.28	FIO089
934.208	935.008	FIO089
938.32	949.3	FIO089
949.3	957.05	FIO089
957.05	963.16	FIO089
963.16	966.72	FIO089
968.459	969.545	FIO089
977.473	980.79	FIO089
980.79	985.2	FIO089
985.2	991.18	FIO089
991.18	996.8	FIO089
996.8	1000.76	FIO089
1000.76	1002.66	FIO089
1005.78	1006.76	FIO089
1006.76	1007.66	FIO089
1007.66	1007.92	FIO089
1021.41	1025.09	FIO089
1025.09	1029.06	FIO089
1030.75	1032.93	FIO089
1032.93	1035.6	FIO089
1035.6	1037.74	FIO089
1037.74	1038.14	FIO089
1063.15	1063.57	FIO089
1073.81	1074.52	FIO089
1079.15	1079.57	FIO089
1082.67	1083.18	FIO089
1086.3	1086.61	FIO089
1090.19	1090.64	FIO089
1113.06	1113.55	FIO089
1147.13	1150.75	FIO089
1150.75	1151.47	FIO089
1157.44	1157.9	FIO089
1161.26	1162.05	FIO089
1162.05	1163.87	FIO089
1165.38	1166.4	FIO089
1172.83	1176.13	FIO089
1180.1	1181.15	FIO089
1268.22	1268.62	FIO089
1311.49	1311.86	FIO089
1323.09	1323.58	FIO089
1358.26	1358.91	FIO089
1377.97	1380.35	FIO089
1637	1637.72	FIO089
