0	4.83	FEE013
8.164	9.82	FEE013
9.82	11.017	FEE013
36.741	38.83	FEE013
38.83	40.164	FEE013
55.336	56.573	FEE013
66.784	74.21	FEE013
74.21	79.27	FEE013
81.245	83.536	FEE013
85.856	88.743	FEE013
90.325	91.226	FEE013
92.51	98.65	FEE013
98.65	99.168	FEE013
100.475	101.81	FEE013
101.81	108.39	FEE013
108.39	112.16	FEE013
112.16	115.43	FEE013
115.43	120.23	FEE013
120.23	128.26	FEE013
128.26	129.705	FEE013
131.36	136.33	FEE013
136.33	143.4	FEE013
143.4	144.168	FEE013
144.782	148.69	FEE013
148.69	158.51	FEE013
158.51	159.504	FEE013
161.168	163.24	FEE013
163.24	166.904	FEE013
168.592	170.688	FEE013
175.008	177.32	FEE013
178.928	180.086	FEE013
193.984	195.388	FEE013
195.936	197.887	FEE013
321.341	322.048	FEE013
337.697	338.783	FEE013
527.484	530.18	FEE013
530.18	532.4	FEE013
535.904	538.592	FEE013
594.752	596.398	FEE013
612.72	613.992	FEE013
772.879	773.889	FEE013
775.472	783.66	FEE013
783.66	784.352	FEE013
788.496	790.944	FEE013
792.526	793.44	FEE013
802.327	803.53	FEE013
809.465	811.107	FEE013
840.992	842.313	FEE013
843.55	843.996	FEE013
844.88	845.502	FEE013
1034.26	1035.91	FEE013
1035.91	1036.7	FEE013
1038.55	1040.64	FEE013
1041.63	1044.97	FEE013
1049.84	1060.35	FEE013
1060.35	1061.49	FEE013
1062.38	1068.56	FEE013
1068.56	1074.41	FEE013
1074.41	1078.57	FEE013
1080.3	1086.3	FEE013
1086.3	1091.31	FEE013
1091.31	1092.14	FEE013
1094.19	1095.5	FEE013
1095.5	1097.81	FEE013
1097.81	1102.16	FEE013
1104.23	1109.08	FEE013
1117.82	1118.43	FEE013
1122.43	1127.04	FEE013
1140.46	1140.93	FEE013
1154.17	1155.27	FEE013
1182.06	1182.99	FEE013
1188.42	1190.36	FEE013
1200.72	1206.46	FEE013
1206.46	1217.98	FEE013
1218.61	1221.77	FEE013
1221.77	1228.87	FEE013
1228.87	1233.86	FEE013
1233.86	1237.16	FEE013
1237.98	1247.66	FEE013
1247.66	1252.59	FEE013
1254.88	1258.59	FEE013
1259.26	1263.97	FEE013
1264.9	1267.9	FEE013
1273.86	1274.5	FEE013
1283.12	1284.44	FEE013
1299.73	1300.27	FEE013
1312.22	1312.66	FEE013
1320.3	1327.5	FEE013
1327.5	1332.24	FEE013
1332.24	1334.78	FEE013
1335.98	1337.58	FEE013
1338.67	1342.05	FEE013
1343.17	1344.32	FEE013
1344.32	1352.7	FEE013
1352.7	1353.94	FEE013
1354.79	1358.4	FEE013
1358.4	1366.28	FEE013
1366.28	1371.01	FEE013
1371.89	1385.12	FEE013
1385.12	1385.65	FEE013
1402.49	1403.77	FEE013
1410.74	1411.16	FEE013
1452.05	1461.58	FEE013
1461.58	1464.87	FEE013
1464.87	1465.44	FEE013
1467.83	1471.42	FEE013
1471.42	1477.18	FEE013
1512.56	1519.96	FEE013
1520.82	1521.82	FEE013
1547.19	1550.21	FEE013
1551.98	1554.96	FEE013
1554.96	1565.2	FEE013
1565.2	1570.5	FEE013
