0	1.901	MEE071
3.612	4.68	MEE071
4.68	5.4	MEE071
5.4	8.72	MEE071
8.72	11.83	MEE071
11.83	12.288	MEE071
14.959	15.625	MEE071
19.008	23.69	MEE071
27.792	29.9	MEE071
41.523	43.57	MEE071
68.208	68.674	MEE071
106.183	106.808	MEE071
138.752	140.615	MEE071
142.112	142.608	MEE071
169.395	170.81	MEE071
170.81	170.967	MEE071
176.896	179.888	MEE071
181.36	183.02	MEE071
183.02	186.992	MEE071
190.064	190.803	MEE071
192.244	193.24	MEE071
193.24	194.05	MEE071
194.05	198.112	MEE071
203.232	203.625	MEE071
218.906	219.6	MEE071
219.6	220.78	MEE071
220.78	221.491	MEE071
225.046	226.51	MEE071
226.51	232.04	MEE071
234.539	235.428	MEE071
238.816	239.28	MEE071
239.28	243.37	MEE071
243.37	251.95	MEE071
263.392	264.112	MEE071
267.6	268.07	MEE071
268.07	270.57	MEE071
270.57	273.063	MEE071
280.064	280.816	MEE071
286	286.71	MEE071
286.71	287.89	MEE071
287.89	288.85	MEE071
332.72	333.36	MEE071
359.409	360.175	MEE071
364.24	368.13	MEE071
368.13	370.31	MEE071
374.704	375.49	MEE071
375.49	375.98	MEE071
375.98	376.368	MEE071
378.096	379.472	MEE071
399.945	401.43	MEE071
401.43	404.982	MEE071
406.816	408.288	MEE071
410.294	411.934	MEE071
469.459	470.16	MEE071
470.16	471.16	MEE071
471.16	471.681	MEE071
473.664	474.26	MEE071
478.192	483.42	MEE071
483.42	483.63	MEE071
483.63	484.12	MEE071
486.521	486.968	MEE071
504.502	505.74	MEE071
505.74	507.17	MEE071
507.17	509.01	MEE071
509.01	511.26	MEE071
511.26	513.64	MEE071
513.64	514.84	MEE071
514.84	518.886	MEE071
526.731	527.406	MEE071
558.608	560.45	MEE071
560.45	561.76	MEE071
565.792	570.88	MEE071
570.88	572.56	MEE071
572.56	575.046	MEE071
577.746	581.096	MEE071
585.04	587.36	MEE071
587.36	589.39	MEE071
589.39	589.912	MEE071
590.904	593.65	MEE071
593.65	594.016	MEE071
596.784	600.73	MEE071
600.73	602.16	MEE071
602.16	603.344	MEE071
646.151	647.18	MEE071
647.18	648.42	MEE071
648.42	648.62	MEE071
648.62	649.938	MEE071
669.12	669.91	MEE071
669.91	671.05	MEE071
