4.773	5.139	MEE073
29.008	29.456	MEE073
32.494	33.134	MEE073
38.992	39.9	MEE073
39.9	42.4	MEE073
42.4	43.854	MEE073
44.928	46.314	MEE073
47.453	56.46	MEE073
56.46	59.54	MEE073
59.54	62.471	MEE073
124.56	127.3	MEE073
127.3	131.024	MEE073
137.631	138.23	MEE073
138.23	139.45	MEE073
139.45	139.778	MEE073
141.088	141.74	MEE073
141.74	142.45	MEE073
142.45	142.733	MEE073
144.284	144.949	MEE073
148.986	150.04	MEE073
150.04	157.07	MEE073
157.07	158.97	MEE073
158.97	164.26	MEE073
164.26	167.28	MEE073
167.28	167.92	MEE073
167.92	168.98	MEE073
170.229	170.612	MEE073
174.663	175.278	MEE073
177.232	177.85	MEE073
177.85	180.25	MEE073
180.25	183.14	MEE073
183.14	183.95	MEE073
183.95	185.19	MEE073
185.19	185.6	MEE073
185.6	188.29	MEE073
188.29	189.36	MEE073
189.36	191.11	MEE073
191.11	191.648	MEE073
194.217	194.607	MEE073
200.112	201.17	MEE073
201.17	204.82	MEE073
204.82	209.527	MEE073
211.247	211.63	MEE073
211.63	211.953	MEE073
213.107	214.54	MEE073
214.54	217.46	MEE073
217.46	219.77	MEE073
219.77	222.93	MEE073
222.93	227.55	MEE073
227.55	229.577	MEE073
231.217	233.29	MEE073
233.29	233.595	MEE073
235.056	236.3	MEE073
236.3	237.45	MEE073
237.45	242.14	MEE073
242.14	244.4	MEE073
252.048	252.449	MEE073
259.392	259.71	MEE073
266.65	267.283	MEE073
275.268	277.39	MEE073
277.39	280.52	MEE073
282.94	283.439	MEE073
286.554	289.43	MEE073
289.43	291.79	MEE073
291.79	292.243	MEE073
293.372	293.846	MEE073
296.721	297.31	MEE073
297.31	301.1	MEE073
301.1	302.51	MEE073
303.988	304.88	MEE073
304.88	306.19	MEE073
306.19	306.544	MEE073
307.945	308.281	MEE073
309.511	309.96	MEE073
311.549	312.007	MEE073
313.129	314.643	MEE073
316.134	316.77	MEE073
316.77	318.81	MEE073
318.81	322.49	MEE073
322.49	324.6	MEE073
324.6	327.72	MEE073
327.72	330.27	MEE073
330.27	330.784	MEE073
335.6	336.001	MEE073
346.874	347.372	MEE073
351.879	352.47	MEE073
356.08	356.432	MEE073
363.192	363.649	MEE073
365.875	367.88	MEE073
367.88	372.58	MEE073
372.58	372.986	MEE073
380.112	381.42	MEE073
381.42	382.32	MEE073
382.32	382.633	MEE073
391.888	392.355	MEE073
409.039	409.52	MEE073
411.104	411.6	MEE073
411.6	412.86	MEE073
412.86	415.66	MEE073
415.66	416.316	MEE073
417.896	418.604	MEE073
419.664	420.143	MEE073
421.231	423.51	MEE073
423.51	423.875	MEE073
425.568	426.54	MEE073
426.54	427.91	MEE073
427.91	428.81	MEE073
428.81	429.68	MEE073
429.68	433.51	MEE073
433.51	435.05	MEE073
435.05	437.86	MEE073
443.312	446.24	MEE073
446.24	450.64	MEE073
460.507	461.022	MEE073
462.304	464.42	MEE073
464.42	465.02	MEE073
465.02	471.216	MEE073
473.87	474.36	MEE073
474.36	474.96	MEE073
474.96	475.76	MEE073
475.76	479.017	MEE073
481.903	482.56	MEE073
482.56	483.21	MEE073
483.21	484.84	MEE073
484.84	485.61	MEE073
485.61	486.025	MEE073
491.248	492.18	MEE073
492.18	492.77	MEE073
492.77	493.43	MEE073
493.43	493.805	MEE073
495.352	496.524	MEE073
498.048	498.507	MEE073
513.575	515.51	MEE073
515.51	516.85	MEE073
516.85	517.924	MEE073
522.464	522.89	MEE073
526.025	526.532	MEE073
530.279	531.36	MEE073
548.288	549.45	MEE073
549.45	549.84	MEE073
549.84	553.12	MEE073
553.12	555.19	MEE073
555.19	557.808	MEE073
565.376	565.843	MEE073
574.944	575.94	MEE073
575.94	576.38	MEE073
576.38	578.92	MEE073
578.92	580.343	MEE073
583.454	584.7	MEE073
584.7	587.57	MEE073
587.57	588.179	MEE073
589.725	591.14	MEE073
591.14	591.59	MEE073
591.59	593.83	MEE073
593.83	595.45	MEE073
595.45	596.71	MEE073
596.71	597.49	MEE073
597.49	598.52	MEE073
598.52	599.264	MEE073
601.648	605.05	MEE073
605.05	607.24	MEE073
607.24	609.37	MEE073
609.37	611.52	MEE073
612.928	613.94	MEE073
613.94	614.131	MEE073
617.693	623.65	MEE073
623.65	631.58	MEE073
631.58	634.36	MEE073
634.36	639.52	MEE073
639.52	639.917	MEE073
640.912	641.408	MEE073
646.914	647.397	MEE073
648.602	650.78	MEE073
650.78	655.57	MEE073
655.57	659.12	MEE073
659.12	662.73	MEE073
662.73	664.78	MEE073
664.78	666.41	MEE073
666.41	668.181	MEE073
672.423	672.889	MEE073
673.987	674.477	MEE073
679.36	679.852	MEE073
771.597	776.21	MEE073
776.21	779.69	MEE073
779.69	783.06	MEE073
783.06	783.62	MEE073
783.62	784.73	MEE073
784.73	785.39	MEE073
785.39	786.76	MEE073
786.76	788.17	MEE073
788.17	788.56	MEE073
788.56	795.08	MEE073
795.08	795.98	MEE073
795.98	796.99	MEE073
796.99	798.47	MEE073
798.47	799.69	MEE073
799.69	801.42	MEE073
801.42	809.66	MEE073
809.66	810.368	MEE073
811.632	812.48	MEE073
812.48	815.82	MEE073
815.82	820.29	MEE073
820.29	821.14	MEE073
821.14	825.02	MEE073
825.02	830.92	MEE073
830.92	834.71	MEE073
834.71	838.6	MEE073
838.6	840.016	MEE073
841.456	843.685	MEE073
847.008	847.75	MEE073
850.176	857.33	MEE073
857.33	860.46	MEE073
860.46	863.02	MEE073
863.02	864.85	MEE073
864.85	868.02	MEE073
868.02	872.55	MEE073
872.55	873.84	MEE073
873.84	876.29	MEE073
876.29	878.66	MEE073
878.66	882.464	MEE073
888.07	892.13	MEE073
892.13	894.09	MEE073
894.09	895.03	MEE073
895.03	898.59	MEE073
898.59	902.12	MEE073
902.12	904.67	MEE073
904.67	908.59	MEE073
908.59	909.323	MEE073
913.008	917.868	MEE073
921.744	922.82	MEE073
922.82	933.205	MEE073
934.896	935.86	MEE073
935.86	936.2	MEE073
936.2	940.88	MEE073
940.88	942.33	MEE073
942.33	942.992	MEE073
946.496	947.29	MEE073
947.29	949.78	MEE073
949.78	952.88	MEE073
952.88	956.016	MEE073
957.648	958.356	MEE073
